userName,score,at,content
Rajatha Alkhalifi,1,2024-06-02 07:40:45,Game tak banyak bugg berlian hijau 20 pas main blok dahs ud sampai akhir tiba tiba keluar dari game dan permata ku ilang hapus aj gawe ini
Defi Raskarna,5,2024-06-02 07:39:19,Game yg sangat bagus dan seru
Iky,5,2024-06-02 07:35:58,Karena aku suka permainan ini
Bagus Satriya,1,2024-06-02 07:34:40,Game nya tidak seru
Rizal Pratama,1,2024-06-02 07:33:57,Satu tahun download nya
Ubay Bahri,3,2024-06-02 07:28:07,Agak bagus tapi kurang hd
Sundari Dwi Asriningmaya,5,2024-06-02 07:15:54,Ini game bagus banget aku suka hd lagi wow pokonya seru deh buat anak kecil juga bisa kok 😊😊😅
Tri Siswanto,1,2024-06-02 07:14:33,Vgnyvh Bu
Ina Yusnita,5,2024-06-02 07:08:32,Game ini bagus aku kasih 5 bintang
Putra Kelana,5,2024-06-02 07:04:16,Bagus😍😊👍
Intan Puji lestari,4,2024-06-02 07:02:58,"Bagus, cuma tolong jangan banyak lag saya kurang nyaman ketika mabar, Dan setiap lag pasti tb tb keluar sendiri"
Fakhriy official,1,2024-06-02 06:59:40,Game Curangg Seharusnya Kita Yang Menang Kenapa Player Yang Lain Kalau Bikin Game Jangan Sambarangan Dong Game Tolol!!!!!!!!!!!!!!!!!!!
Jovincent Alvaro,5,2024-06-02 06:56:53,Aku kasih segini Karan kamu gak kasi h gratis dan skin keren harus toup up
Sevan 77,1,2024-06-02 06:56:20,Gameburik bnyk bug main ml/ff gak per frezee di game kecil gini ngefrezee ngelag banyak bug banyak iklan gak jelas bug pikirin jangan even even even aja terus yang di pikirin game gjlas
Haji Marzuki,1,2024-06-02 06:54:17,Seharusnya bisa memainkan dalam mode offline
Gilang Ramadhan,5,2024-06-02 06:50:34,Gamenya rame 👍
Koleksi Cantik,5,2024-06-02 06:49:10,Asik game nya Dan realistis
Lilan Malabali,5,2024-06-02 06:46:25,Game ini baguss tapi agak ngelek
Xgcyc Cyxwc,1,2024-06-02 06:41:47,"Game kan,jbskaojbokntlbkphah"
Muhammad Farezi,5,2024-06-02 06:35:29,Game nya bagus dan unik
Zidni Adakill,1,2024-06-02 06:32:41,Lama banget padahal wifi lancar 3 jam login stumble guys perbaikin
Banu Ramdhani,5,2024-06-02 06:31:44,Bagus banget cuman paas loncatnya berat
sekadar Manusia (muflihin),4,2024-06-02 06:23:16,Game nya bagus
Ratna Ara,4,2024-06-02 06:07:13,Udh
Alfy Anugrah,5,2024-06-02 06:03:44,game nya seru seru
Hadian Dida,5,2024-06-02 06:03:34,Well
Iman Salamun2,4,2024-06-02 06:01:35,Banyak iklan
Mandala Rio,5,2024-06-02 05:59:05,Pdi
Alvaro Kurniawan,4,2024-06-02 05:58:59,Untuk game nya bagus cuma ada sedikit bug
Nanto Ananto,1,2024-06-02 05:55:03,kenapa kagak bisa di hp ku 😭😭😭
Revan Ixora,5,2024-06-02 05:53:18,Seru banget 👁👄👁 tau 😁😆🙄😩🤣
Javier Althaf,1,2024-06-02 05:50:12,download aset nya lama ngestuck di 99% padahal udah ku tunggu selama 1jam
Adi Mustofa,4,2024-06-02 05:43:42,ini game nya udah bagus tpi pas mainin kok ngeleg banget padahal itu penyimpanan aku cuma seidikit dan banyak iklan juga kalau bisa mb nyaaa kurangin 4 lah minimal mb nya 124 jangan kegedean ya plzzz@
Agung Prayitno,1,2024-06-02 05:42:54,Gemenya jelek karena sy main ia sengaja bikin kalah saat main
Bambang Suwiji,1,2024-06-02 05:42:43,Game pay to win anjg >:( Yakali player baru mulai langsung dikasi musuh jago game tolol
Annisa Humaira,1,2024-06-02 05:39:22,Gamee tololll goblokk loo buattt setiap mainnnn GK bisaaa bugg trssss apus bg aturannn tolollllll loooo tlll
Sikuning Juga,5,2024-06-02 05:38:25,Game nya bagus👎👎
yudana yumi,4,2024-06-02 05:36:11,Tolong perbaiki bug yang ada di game ini seperti permainan sudah di mulai tetap tidak ada control untuk menggerakkan karakter saya.
dedi rahmat,5,2024-06-02 05:35:12,"Jelek,ngelag,.........,........,...,........................................................................................................................................................................................ Berchandyaaaaaa.... Bagus kok game nya"
Luna Almira,4,2024-06-02 05:34:59,game ini bagus tapi yang bikin aku kesel itu gara-gara bug nya suka ngeleg-ngeleg gak jelas gitu jadi Tolong perbaiki game ini lagi ya
Azizul Fata,1,2024-06-02 05:34:21,GAME INI BURIK GAK ADA RUMAH DSH LAH RUGI DOWLOAD
Ahmad Surya,5,2024-06-02 05:30:56,Game seru dan bagus
Dirga Tara,1,2024-06-02 05:30:45,Game burik dan nggak ada akhlak
Karel Barok Rasikin,4,2024-06-02 05:30:22,Halo bolehkah saya menjadi konten kreator stumble guys?
ali akbar,5,2024-06-02 05:29:57,Bagus bet
Rasyid Pratama,5,2024-06-02 05:27:38,ini game nya bagus banget tapi masih ada bug nya pls ilangin ya tapi udah bagus kok🙏
Yanti Moy,5,2024-06-02 05:27:06,Game nya seru coyy
Marsini marsini,4,2024-06-02 05:26:24,Bagus 👍👍👍 skin banyak tapi lumayan banyak bug...
kanaya habibah,3,2024-06-02 05:20:32,Knp kalo mati lampu update nya terlalu lama sampe habis paket🤬🤬🤬🤬🤬🤬🤬🤬🤬👎👎👎👎💩💩💩💩
Ikana Sabrina,5,2024-06-02 05:18:01,Gem ya seru bisa baiy won
Barra Blora,5,2024-06-02 05:17:57,Gemnya seru tapi iklan nya lama
Masbuh Hamid,2,2024-06-02 05:12:54,Sering di update
M Gumed Niraja Ardy,4,2024-06-02 05:12:40,"Baguss lumayaann mengisi kegabutan ku,walaupun banyak iklan dan bug"
Skiled_ RBLX,1,2024-06-02 05:12:37,Game tolol banyak iklan juga wifi nya harus tinggi gaje banget
KHisan Ibada,5,2024-06-02 05:11:04,Nasik abadi
gilang sadewa,1,2024-06-02 05:10:59,Sejak ada emot jadi p2w
Mirza Ahmad Fauzan,5,2024-06-02 05:08:19,Gem ini seru sekali aku ingin semua orang memainkan gem ini semoga stambel guys bisa nomor satu di plaistor
Suny Aulina,2,2024-06-02 05:06:24,Jaringan nya bagus tapi ngelek bikin kesel
Wilda Akmalita,1,2024-06-02 05:03:07,saat saya mau login game tidak bisa
Adi Tia,5,2024-06-02 05:01:41,Udah g ngebug lagi dan hd
Qurroti A'yun,2,2024-06-02 05:01:05,Saat gue main dan lagi pilih tempat mainnya malah ngebug jadi aku kasih bintang 2 dulu ya
Tirta Ajipangestu,2,2024-06-02 04:58:35,Game nya bikin darah tinggi cog sumpah jangan download
Muhammad Dalyanto2,4,2024-06-02 04:57:23,Pliss dong stumble guys aku udah Cape cape kasih bintang lima tapi aku pas spin gak dapet dapat gimana si
Tati Winarti,5,2024-06-02 04:52:27,Karena game yang sangat bagus
Aisyah Nurmadinaaisyah,5,2024-06-02 04:51:50,Seru
