userName,score,at,content
Dela Aprilia,4,2024-08-03 12:11:16,ytta ygy
Galaxy Fcfc,5,2024-08-03 12:09:16,bagus bgt apk ini aku rate 100000/10000
Azahra Diamega,5,2024-08-03 12:04:16,seruu bangett
Safira Nirmala,4,2024-08-03 12:02:54,Apik
Tabina Syakira Sugirman 21,5,2024-08-03 12:02:49,"Bagus,tapi sedikit lag"
Maria kayla Giovanni jimun,5,2024-08-03 12:00:50,bagusa bangett
Hilwa Tazkia,4,2024-08-03 11:52:17,👍
Cahyadi Yadi,3,2024-08-03 11:52:11,baguss seruu
Foska Bima,5,2024-08-03 11:30:22,bak kau
kenar aurellia,5,2024-08-03 11:10:01,jdi bisa ngungkapin yg sbenerny
Ahmad Muzzammil,1,2024-08-03 10:54:11,"Kenapa harus ada bot nya? Udah gitu jijik2 banget pertanyaan dari bot nya, aplikasi tolol"
Marjuki Uki,2,2024-08-03 10:38:05,nama Lo siapa?
Suryani Smart,5,2024-08-03 10:36:47,seru banget jadi bisa tau siapa yang suka gw
Ayuk cea,4,2024-08-03 10:25:48,aplikasi nya bagus walaupun ada metode pembayaran nya juga
sifa sifa,5,2024-08-03 10:13:52,rorr
Linda Lenny,5,2024-08-03 10:06:46,Bagus
Naura Zl,4,2024-08-03 09:43:09,Suka banget sama aplikasi iniii
red queen,5,2024-08-03 09:27:00,Baguss
Syifaa Syifa,5,2024-08-03 09:03:30,sangat bgus
Siva Destya,5,2024-08-03 08:56:49,So cute
Bambang amir,5,2024-08-03 08:01:22,bagus banget sumpah
Clara Nadya balqis najib,5,2024-08-03 07:22:47,Bagus bengett
Lavigne Spartacuz,5,2024-08-03 07:22:14,seru banget bisa banyak pesan
Meme Lala,5,2024-08-03 06:22:02,Asik banget cocok kalau gabut
Riska Azzahra,5,2024-08-03 06:05:58,seru
Zhahra Dea,5,2024-08-03 06:03:09,seruu
Aqila GIBRANSILAT,5,2024-08-03 05:32:10,Seru Betty dahhhh
Ade Zulfa,5,2024-08-03 03:51:53,bagus dan seru
Yuliana Asti,5,2024-08-03 03:04:42,Bagus banget
Agustina Sibuea,5,2024-08-03 01:39:27,Bagus saya sukaa💋💐
Althaf Keren,5,2024-08-03 01:32:41,behh
bunga maryska,5,2024-08-02 23:20:26,lucuww
Juvinbagasp Juvinbagasp,4,2024-08-02 22:48:14,hebat aplikasi ini juga bikin penasaran orang lain
chyni intan,2,2024-08-02 22:31:20,kenapa ya ngl ada tulisan macett?
Abdul Rahman,5,2024-08-02 21:18:26,karena seru
Arweniar embun Adzkia,1,2024-08-02 16:45:54,Saya tidak bisa membatalkan langganan ngl pro😠😠😠
Rahmat Me 7,5,2024-08-02 15:57:02,mantap sekali bossku
Mashrifa Rifa,1,2024-08-02 15:26:37,"Ngapain sih pake pake bot segala, lebih bagus kalau pesannya emang beneran dari orang bukan bot bot ga jelas"
Siska Yanty,5,2024-08-02 15:22:22,Sangat bagus👍👍👍👍
Syahira Ardini,5,2024-08-02 14:55:39,"Bgs bgt klo lgi gbt, trus ad yg mo pp cp"
Ela Amelia,5,2024-08-02 14:46:36,Sukaaa bangettt
